Temporada,Equipo,J1,J2,J3,J4,J5,J6,J7,J8,J9,J10,J11,J12,J13,J14,J15,J16,J17,J18,J19,J20,J21,J22,J23,J24,J25,J26,J27,J28,J29,J30,J31,J32,J33,J34,J35,J36,J37,J38,J39,J40,J41,J42,J43,J44
1975-76,Salamanca,Santiago López Cuadrado,Luis María Juango Ruiz,Ricardo Canera Coscolín,José Manuel Carreira Abad,Antonio Camacho Jiménez,Antonio Tomeo Palanques,Juan María Sáiz Elizondo,José Manuel Carreira Abad,Mariano Medina Iglesias,Ricardo Melero Guaza,José Luis Olavarria González,Antonio Tomeo Palanques,Juan María Sáiz Elizondo,Augusto Lamo Castillo,Pablo Augusto Sánchez Ibáñez,Antonio Sánchez Ríos,José Luis Olavarria González,Juan Martínez Banegas,Ángel Franco Martínez,Juan María Sáiz Elizondo,José Manuel Carreira Abad,Leonardo Soto Montesinos,Antonio Tomeo Palanques,José Luis Orrantia Capelastegui,José Segrelles del Pilar,Juan María Sáiz Elizondo,Antonio Sánchez Ríos,Fernando Orellana Álvarez,José Santana Páez,Ángel Franco Martínez,Juan Martínez Banegas,Antonio Tomeo Palanques,Fernando Orellana Álvarez,Ricardo Canera Coscolín,,,,,,,,,,
1975-76,Valencia,Augusto Lamo Castillo,José Luis Orrantia Capelastegui,Antonio Camacho Jiménez,Augusto Lamo Castillo,Juan Senén Acebal Pezón,Leonardo Soto Montesinos,Luis María Juango Ruiz,José Santana Páez,Antonio Borrás del Barrio,Emilio Carlos Guruceta Muro,Mariano Medina Iglesias,Antonio Tomeo Palanques,Ángel Franco Martínez,Luis María Juango Ruiz,Santiago López Cuadrado,Emilio Carlos Guruceta Muro,Augusto Lamo Castillo,Antonio Borrás del Barrio,Fernando Orellana Álvarez,Felipe Crespo Aurre,Ángel Franco Martínez,José Luis Olavarria González,Fernando Orellana Álvarez,Juan Martínez Banegas,Antonio Borrás del Barrio,Pedro María Urrestarazu Elordi,Emilio Carlos Guruceta Muro,Augusto Lamo Castillo,José Santana Páez,Juan Senén Acebal Pezón,José Luis Olavarria González,Augusto Lamo Castillo,José Antonio Balsa Ron,Vicente Forés Bachero,,,,,,,,,,
1975-76,Sevilla,Antonio Tomeo Palanques,José Antonio Balsa Ron,José Segrelles del Pilar,José Santana Páez,Antonio Rigo Sureda,Antonio Borrás del Barrio,Luis María Juango Ruiz,Emilio Carlos Guruceta Muro,Santiago López Cuadrado,Felipe Crespo Aurre,Antonio Camacho Jiménez,José Antonio Balsa Ron,José Luis Olavarria González,Juan Martínez Banegas,Ricardo Melero Guaza,Antonio Borrás del Barrio,José Luis Olavarria González,Juan Senén Acebal Pezón,Vicente Forés Bachero,Antonio Tomeo Palanques,José Segrelles del Pilar,Ricardo Melero Guaza,Ricardo Canera Coscolín,Juan Martínez Banegas,Ángel Franco Martínez,José Luis Olavarria González,José Segrelles del Pilar,Pablo Augusto Sánchez Ibáñez,Juan Martínez Banegas,José Santana Páez,Pablo Augusto Sánchez Ibáñez,Juan Senén Acebal Pezón,Ángel Franco Martínez,Ricardo Canera Coscolín,,,,,,,,,,
1975-76,Racing de Santander,Antonio Sánchez Ríos,José Manuel Carreira Abad,Antonio Rigo Sureda,Fernando Orellana Álvarez,Antonio Camacho Jiménez,Mariano Medina Iglesias,Ricardo Canera Coscolín,Leonardo Soto Montesinos,Vicente Forés Bachero,Felipe Crespo Aurre,José Segrelles del Pilar,Vicente Forés Bachero,Fernando Orellana Álvarez,Leonardo Soto Montesinos,Jaime Oliva Fortuny,Ricardo Canera Coscolín,Augusto Lamo Castillo,Fernando Orellana Álvarez,José Luis Orrantia Capelastegui,José Antonio Balsa Ron,José Santana Páez,Leonardo Soto Montesinos,Juan Martínez Banegas,Ricardo Melero Guaza,Antonio Tomeo Palanques,Felipe Crespo Aurre,José Segrelles del Pilar,Antonio Borrás del Barrio,Leonardo Soto Montesinos,Fernando Orellana Álvarez,Jaime Oliva Fortuny,José Manuel Carreira Abad,Mariano Medina Iglesias,Vicente Forés Bachero,,,,,,,,,,
1975-76,Las Palmas,Antonio Tomeo Palanques,Juan María Sáiz Elizondo,Pedro María Urrestarazu Elordi,Augusto Lamo Castillo,Luis María Juango Ruiz,Pedro María Urrestarazu Elordi,José Luis Orrantia Capelastegui,Juan Martínez Banegas,Mariano Medina Iglesias,Leonardo Soto Montesinos,Manuel López Samper,Felipe Crespo Aurre,Jaime Oliva Fortuny,Leonardo Soto Montesinos,José Antonio Balsa Ron,Antonio Camacho Jiménez,Felipe Crespo Aurre,Juan Senén Acebal Pezón,Santiago López Cuadrado,Ricardo Melero Guaza,Ángel Franco Martínez,Juan Senén Acebal Pezón,José Antonio Balsa Ron,Augusto Lamo Castillo,Pedro María Urrestarazu Elordi,Juan María Sáiz Elizondo,Leonardo Soto Montesinos,Pedro María Urrestarazu Elordi,Juan María Sáiz Elizondo,José Antonio Balsa Ron,Jaime Oliva Fortuny,Ricardo Canera Coscolín,Santiago López Cuadrado,Augusto Lamo Castillo,,,,,,,,,,
1975-76,Real Zaragoza,Manuel López Samper,José Manuel Carreira Abad,Antonio Borrás del Barrio,Felipe Crespo Aurre,Ángel Franco Martínez,Pedro María Urrestarazu Elordi,Jaime Oliva Fortuny,Antonio Camacho Jiménez,Antonio Borrás del Barrio,Antonio Tomeo Palanques,Antonio Camacho Jiménez,Ricardo Melero Guaza,José Segrelles del Pilar,Augusto Lamo Castillo,Vicente Forés Bachero,Manuel López Samper,Ricardo Melero Guaza,José Manuel Carreira Abad,José Luis Orrantia Capelastegui,Pablo Augusto Sánchez Ibáñez,Juan Martínez Banegas,Jaime Oliva Fortuny,José Antonio Balsa Ron,Leonardo Soto Montesinos,José Santana Páez,Pedro María Urrestarazu Elordi,Juan Senén Acebal Pezón,Pablo Augusto Sánchez Ibáñez,Jaime Oliva Fortuny,Emilio Carlos Guruceta Muro,Juan Martínez Banegas,Antonio Sánchez Ríos,Juan María Sáiz Elizondo,Emilio Carlos Guruceta Muro,,,,,,,,,,
1975-76,Elche,Juan Martínez Banegas,Felipe Crespo Aurre,Mariano Medina Iglesias,Fernando Orellana Álvarez,Manuel López Samper,Emilio Carlos Guruceta Muro,Ricardo Melero Guaza,Juan Martínez Banegas,Juan María Sáiz Elizondo,Augusto Lamo Castillo,Mariano Medina Iglesias,Santiago López Cuadrado,José Segrelles del Pilar,Antonio Borrás del Barrio,Ricardo Melero Guaza,Antonio Sánchez Ríos,José Antonio Balsa Ron,Leonardo Soto Montesinos,José Luis Olavarria González,Ricardo Canera Coscolín,José Santana Páez,Augusto Lamo Castillo,Antonio Camacho Jiménez,Mariano Medina Iglesias,Pedro María Urrestarazu Elordi,Santiago López Cuadrado,Ricardo Melero Guaza,Augusto Lamo Castillo,Felipe Crespo Aurre,Emilio Carlos Guruceta Muro,Antonio Borrás del Barrio,Juan Senén Acebal Pezón,Fernando Orellana Álvarez,Felipe Crespo Aurre,,,,,,,,,,
1975-76,Real Oviedo,Augusto Lamo Castillo,Vicente Forés Bachero,Antonio Borrás del Barrio,Juan Martínez Banegas,Manuel López Samper,Antonio Tomeo Palanques,Augusto Lamo Castillo,José Segrelles del Pilar,José Luis Olavarria González,Luis María Juango Ruiz,José Segrelles del Pilar,José Antonio Balsa Ron,Emilio Carlos Guruceta Muro,José Luis Orrantia Capelastegui,José Antonio Balsa Ron,Ángel Franco Martínez,Pablo Augusto Sánchez Ibáñez,Antonio Borrás del Barrio,Emilio Carlos Guruceta Muro,Pablo Augusto Sánchez Ibáñez,Antonio Rigo Sureda,Augusto Lamo Castillo,Antonio Tomeo Palanques,José Luis Olavarria González,Ricardo Canera Coscolín,José Luis Orrantia Capelastegui,Jaime Oliva Fortuny,Antonio Borrás del Barrio,Juan Martínez Banegas,Ricardo Melero Guaza,Juan María Sáiz Elizondo,Ricardo Canera Coscolín,Antonio Borrás del Barrio,José Santana Páez,,,,,,,,,,
1975-76,Granada,Pablo Augusto Sánchez Ibáñez,Felipe Crespo Aurre,Ricardo Canera Coscolín,Leonardo Soto Montesinos,Juan María Sáiz Elizondo,Antonio Borrás del Barrio,Juan Senén Acebal Pezón,Leonardo Soto Montesinos,José Luis Olavarria González,José Luis Orrantia Capelastegui,Juan Martínez Banegas,Felipe Crespo Aurre,Juan Senén Acebal Pezón,Mariano Medina Iglesias,Santiago López Cuadrado,Juan María Sáiz Elizondo,Ricardo Melero Guaza,Jaime Oliva Fortuny,José Luis Olavarria González,Juan María Sáiz Elizondo,Juan Senén Acebal Pezón,Juan María Sáiz Elizondo,Ricardo Canera Coscolín,Juan Senén Acebal Pezón,Antonio Tomeo Palanques,José Luis Orrantia Capelastegui,Vicente Forés Bachero,José Antonio Balsa Ron,Juan María Sáiz Elizondo,Pedro María Urrestarazu Elordi,José Antonio Balsa Ron,Augusto Lamo Castillo,Pedro María Urrestarazu Elordi,Emilio Carlos Guruceta Muro,,,,,,,,,,
1975-76,Sporting de Gijón,Pablo Augusto Sánchez Ibáñez,Fernando Orellana Álvarez,Antonio Rigo Sureda,Juan Martínez Banegas,Ricardo Canera Coscolín,Santiago López Cuadrado,José Luis Orrantia Capelastegui,José Antonio Balsa Ron,Fernando Orellana Álvarez,Emilio Carlos Guruceta Muro,Ángel Franco Martínez,Ricardo Melero Guaza,José Luis Olavarria González,Antonio Borrás del Barrio,Pablo Augusto Sánchez Ibáñez,José Segrelles del Pilar,Antonio Rigo Sureda,Jaime Oliva Fortuny,José Segrelles del Pilar,José Antonio Balsa Ron,Antonio Rigo Sureda,José Santana Páez,Emilio Carlos Guruceta Muro,Augusto Lamo Castillo,José Manuel Carreira Abad,José Antonio Balsa Ron,Emilio Carlos Guruceta Muro,Ricardo Canera Coscolín,Jaime Oliva Fortuny,José Santana Páez,Antonio Borrás del Barrio,Antonio Tomeo Palanques,José Luis Olavarria González,Juan Martínez Banegas,,,,,,,,,,
1976-77,Atlético de Madrid,Felipe Crespo Aurre,Antonio Borrás del Barrio,Jaime Oliva Fortuny,José María Fernández Quirós,Vicente Forés Bachero,Emilio Carlos Guruceta Muro,José Luis Olavarria González,José Luis Orrantia Capelastegui,Santiago López Cuadrado,José Santana Páez,Fernando Orellana Álvarez,José Manuel Carreira Abad,José Luis García Carrión,Antonio Borrás del Barrio,José Luis Orrantia Capelastegui,Fernando Orellana Álvarez,Felipe Crespo Aurre,Antonio Borrás del Barrio,Jaime Oliva Fortuny,Antonio Tomeo Palanques,José Manuel Carreira Abad,Emilio Carlos Guruceta Muro,José Antonio Balsa Ron,Juan María Sáiz Elizondo,José Luis Olavarria González,José Luis Orrantia Capelastegui,José Manuel Carreira Abad,Juan Senén Acebal Pezón,Ernesto De Burgos Núñez,Juan Senén Acebal Pezón,Jesús Ausocúa Sanz,José Luis Olavarria González,José Manuel Carreira Abad,Jesús Ausocúa Sanz,,,,,,,,,,
1976-77,Barcelona,José Antonio Balsa Ron,Ernesto De Burgos Núñez,José Luis Olavarria González,Fernando Orellana Álvarez,Antonio Borrás del Barrio,José Antonio Balsa Ron,José Luis Olavarria González,José Manuel Carreira Abad,Juan María Sáiz Elizondo,José Luis Olavarria González,Augusto Lamo Castillo,José Santana Páez,José Navarrete Antiñolo,Juan María Sáiz Elizondo,José María Fernández Quirós,José Luis Olavarria González,Juan María Sáiz Elizondo,Pablo Augusto Sánchez Ibáñez,José Manuel Carreira Abad,José Luis García Carrión,Ricardo Melero Guaza,Juan Senén Acebal Pezón,Antonio Sánchez Ríos,Juan María Sáiz Elizondo,Victoriano Sánchez Arminio,Pablo Augusto Sánchez Ibáñez,José María Fernández Quirós,José Navarrete Antiñolo,Antonio Sánchez Ríos,José Luis García Carrión,José Antonio Balsa Ron,Victoriano Sánchez Arminio,José María Fernández Quirós,José Luis Olavarria González,,,,,,,,,,
1976-77,Athletic Club,Juan Senén Acebal Pezón,José Luis García Carrión,José Antonio Balsa Ron,Antonio Tomeo Palanques,Vicente Forés Bachero,José Antonio Balsa Ron,Ricardo Melero Guaza,Victoriano Sánchez Arminio,Leonardo Soto Montesinos,Ricardo Melero Guaza,Santiago López Cuadrado,Victoriano Sánchez Arminio,Antonio Sánchez Ríos,Mariano Medina Iglesias,Emilio Soriano Aladren,José Luis García Carrión,José Manuel Carreira Abad,Jesús Ausocúa Sanz,José Luis Olavarria González,Augusto Lamo Castillo,Leonardo Soto Montesinos,Emilio Carlos Guruceta Muro,Antonio Sánchez Ríos,Juan Senén Acebal Pezón,José Antonio Balsa Ron,Vicente Forés Bachero,Jesús Ausocúa Sanz,Antonio Borrás del Barrio,Augusto Lamo Castillo,Antonio Tomeo Palanques,José María Fernández Quirós,Antonio Borrás del Barrio,Fernando Orellana Álvarez,José Antonio Balsa Ron,,,,,,,,,,
1976-77,Las Palmas,José Antonio Balsa Ron,Augusto Lamo Castillo,Pedro María Urrestarazu Elordi,Emilio Carlos Guruceta Muro,Victoriano Sánchez Arminio,Jesús Ausocúa Sanz,Leonardo Soto Montesinos,Pablo Augusto Sánchez Ibáñez,Ricardo Melero Guaza,Leonardo Soto Montesinos,Emilio Soriano Aladren,José Manuel Carreira Abad,Juan Senén Acebal Pezón,Emilio Carlos Guruceta Muro,Jesús Ausocúa Sanz,Ángel Franco Martínez,José Manuel Carreira Abad,Pablo Augusto Sánchez Ibáñez,Santiago López Cuadrado,Pedro María Urrestarazu Elordi,Pablo Augusto Sánchez Ibáñez,Antonio Tomeo Palanques,José Luis Orrantia Capelastegui,Jesús Ausocúa Sanz,José Manuel Carreira Abad,José Navarrete Antiñolo,Fernando Orellana Álvarez,Victoriano Sánchez Arminio,Ernesto De Burgos Núñez,Emilio Carlos Guruceta Muro,Pedro María Urrestarazu Elordi,Pablo Augusto Sánchez Ibáñez,José Navarrete Antiñolo,José Antonio Balsa Ron,,,,,,,,,,
1976-77,Betis,Jaime Oliva Fortuny,Fernando Orellana Álvarez,Ricardo Melero Guaza,Augusto Lamo Castillo,Ricardo Melero Guaza,José Luis Orrantia Capelastegui,Ángel Franco Martínez,Juan Senén Acebal Pezón,José Luis Olavarria González,José Santana Páez,Emilio Soriano Aladren,Felipe Crespo Aurre,Jesús Ausocúa Sanz,Jaime Oliva Fortuny,Felipe Crespo Aurre,José Luis García Carrión,Juan María Sáiz Elizondo,Emilio Soriano Aladren,Juan Senén Acebal Pezón,Juan María Sáiz Elizondo,Ángel Franco Martínez,Emilio Soriano Aladren,Antonio Borrás del Barrio,Felipe Crespo Aurre,José Luis García Carrión,Juan María Sáiz Elizondo,José Manuel Carreira Abad,Victoriano Sánchez Arminio,José Manuel Carreira Abad,Jaime Oliva Fortuny,José Luis Orrantia Capelastegui,Mariano Medina Iglesias,Fernando Orellana Álvarez,José Luis Olavarria González,,,,,,,,,,
1976-77,Espanyol,Pablo Augusto Sánchez Ibáñez,Juan María Sáiz Elizondo,Emilio Soriano Aladren,José Luis García Carrión,José Luis Olavarria González,Emilio Carlos Guruceta Muro,Mariano Medina Iglesias,Juan Senén Acebal Pezón,Ricardo Melero Guaza,Antonio Sánchez Ríos,José Antonio Balsa Ron,Leonardo Soto Montesinos,José Luis Orrantia Capelastegui,Mariano Medina Iglesias,José María Fernández Quirós,Ernesto De Burgos Núñez,Ricardo Melero Guaza,Fernando Orellana Álvarez,Victoriano Sánchez Arminio,Emilio Carlos Guruceta Muro,Antonio Sánchez Ríos,Juan María Sáiz Elizondo,José Antonio Balsa Ron,José Santana Páez,José Luis García Carrión,José Navarrete Antiñolo,Ángel Franco Martínez,José Antonio Balsa Ron,José Luis Orrantia Capelastegui,Emilio Soriano Aladren,José María Fernández Quirós,Victoriano Sánchez Arminio,José Luis Orrantia Capelastegui,Antonio Borrás del Barrio,,,,,,,,,,
1976-77,Valencia,José Luis Orrantia Capelastegui,Mariano Medina Iglesias,Emilio Soriano Aladren,José Manuel Carreira Abad,Ricardo Melero Guaza,Jesús Ausocúa Sanz,Pedro María Urrestarazu Elordi,Ernesto De Burgos Núñez,José Santana Páez,Felipe Crespo Aurre,Santiago López Cuadrado,José Santana Páez,Emilio Soriano Aladren,Vicente Forés Bachero,Leonardo Soto Montesinos,Mariano Medina Iglesias,Felipe Crespo Aurre,José Antonio Balsa Ron,Leonardo Soto Montesinos,Emilio Carlos Guruceta Muro,Victoriano Sánchez Arminio,Emilio Soriano Aladren,José Luis Orrantia Capelastegui,Ernesto De Burgos Núñez,Fernando Orellana Álvarez,José Santana Páez,Ernesto De Burgos Núñez,Antonio Borrás del Barrio,Antonio Sánchez Ríos,Mariano Medina Iglesias,Vicente Forés Bachero,Antonio Tomeo Palanques,Antonio Sánchez Ríos,Jesús Ausocúa Sanz,,,,,,,,,,
1976-77,Real Sociedad,Jesús Ausocúa Sanz,Mariano Medina Iglesias,Juan Senén Acebal Pezón,José María Fernández Quirós,José Luis Olavarria González,Antonio Sánchez Ríos,Ángel Franco Martínez,Pablo Augusto Sánchez Ibáñez,Emilio Soriano Aladren,Victoriano Sánchez Arminio,José Luis García Carrión,José Luis Olavarria González,Antonio Sánchez Ríos,Juan María Sáiz Elizondo,Pedro María Urrestarazu Elordi,Antonio Tomeo Palanques,José Luis Orrantia Capelastegui,Ernesto De Burgos Núñez,Leonardo Soto Montesinos,Antonio Borrás del Barrio,José Manuel Carreira Abad,Juan María Sáiz Elizondo,José Luis García Carrión,Felipe Crespo Aurre,José Manuel Carreira Abad,Antonio Sánchez Ríos,Jaime Oliva Fortuny,Felipe Crespo Aurre,Santiago López Cuadrado,Antonio Tomeo Palanques,José Antonio Balsa Ron,Juan Senén Acebal Pezón,Pedro María Urrestarazu Elordi,Felipe Crespo Aurre,,,,,,,,,,
1976-77,Real Madrid,Pedro María Urrestarazu Elordi,José Luis García Carrión,José Luis Olavarria González,Felipe Crespo Aurre,Jaime Oliva Fortuny,Pablo Augusto Sánchez Ibáñez,Vicente Forés Bachero,Ernesto De Burgos Núñez,José Luis García Carrión,Victoriano Sánchez Arminio,José Antonio Balsa Ron,Mariano Medina Iglesias,Jesús Ausocúa Sanz,Emilio Carlos Guruceta Muro,Antonio Sánchez Ríos,Fernando Orellana Álvarez,Pedro María Urrestarazu Elordi,José María Fernández Quirós,José Luis Olavarria González,José Luis García Carrión,Vicente Forés Bachero,Jaime Oliva Fortuny,Victoriano Sánchez Arminio,Ángel Franco Martínez,Fernando Orellana Álvarez,Antonio Borrás del Barrio,Jaime Oliva Fortuny,José Antonio Balsa Ron,Fernando Orellana Álvarez,Jaime Oliva Fortuny,Pedro María Urrestarazu Elordi,Felipe Crespo Aurre,José Manuel Carreira Abad,José Luis García Carrión,,,,,,,,,,
1976-77,Sevilla,Antonio Tomeo Palanques,Fernando Orellana Álvarez,Pedro María Urrestarazu Elordi,Jesús Ausocúa Sanz,Jaime Oliva Fortuny,José Manuel Carreira Abad,Santiago López Cuadrado,Victoriano Sánchez Arminio,Juan María Sáiz Elizondo,Pedro María Urrestarazu Elordi,Fernando Orellana Álvarez,Antonio Borrás del Barrio,Ángel Franco Martínez,Vicente Forés Bachero,José Santana Páez,Antonio Tomeo Palanques,Ricardo Melero Guaza,José Luis García Carrión,Juan Senén Acebal Pezón,Pedro María Urrestarazu Elordi,Ernesto De Burgos Núñez,Jaime Oliva Fortuny,Pedro María Urrestarazu Elordi,Augusto Lamo Castillo,José Antonio Balsa Ron,Pablo Augusto Sánchez Ibáñez,Augusto Lamo Castillo,Juan Senén Acebal Pezón,Vicente Forés Bachero,Antonio Borrás del Barrio,Vicente Forés Bachero,Jaime Oliva Fortuny,Pedro María Urrestarazu Elordi,Antonio Borrás del Barrio,,,,,,,,,,
1976-77,Elche,Antonio Tomeo Palanques,Leonardo Soto Montesinos,Santiago López Cuadrado,José Manuel Carreira Abad,José Santana Páez,Antonio Sánchez Ríos,Mariano Medina Iglesias,José Luis Orrantia Capelastegui,José Luis Olavarria González,Leonardo Soto Montesinos,Ernesto De Burgos Núñez,Mariano Medina Iglesias,Santiago López Cuadrado,Ernesto De Burgos Núñez,Emilio Soriano Aladren,José Luis Olavarria González,Leonardo Soto Montesinos,José Luis García Carrión,Felipe Crespo Aurre,José María Fernández Quirós,Victoriano Sánchez Arminio,José Luis Olavarria González,José Luis García Carrión,José Santana Páez,José Luis Olavarria González,Juan María Sáiz Elizondo,Fernando Orellana Álvarez,Emilio Soriano Aladren,Fernando Orellana Álvarez,Victoriano Sánchez Arminio,Antonio Sánchez Ríos,Antonio Borrás del Barrio,José María Fernández Quirós,Ernesto De Burgos Núñez,,,,,,,,,,
1976-77,Salamanca,Pedro María Urrestarazu Elordi,Victoriano Sánchez Arminio,Jaime Oliva Fortuny,Antonio Tomeo Palanques,Antonio Borrás del Barrio,Antonio Tomeo Palanques,Santiago López Cuadrado,José Navarrete Antiñolo,Pedro María Urrestarazu Elordi,Felipe Crespo Aurre,Jaime Oliva Fortuny,José Luis Olavarria González,José Luis Orrantia Capelastegui,Ernesto De Burgos Núñez,Felipe Crespo Aurre,Ángel Franco Martínez,Vicente Forés Bachero,José María Fernández Quirós,José Luis Orrantia Capelastegui,Antonio Tomeo Palanques,Leonardo Soto Montesinos,Juan Senén Acebal Pezón,José María Fernández Quirós,Augusto Lamo Castillo,Leonardo Soto Montesinos,Juan Senén Acebal Pezón,Ernesto De Burgos Núñez,José Luis García Carrión,Santiago López Cuadrado,Emilio Soriano Aladren,Antonio Sánchez Ríos,Mariano Medina Iglesias,José Navarrete Antiñolo,José Santana Páez,,,,,,,,,,
1976-77,Hércules,Jaime Oliva Fortuny,Augusto Lamo Castillo,José Santana Páez,Felipe Crespo Aurre,Juan María Sáiz Elizondo,Antonio Tomeo Palanques,Ricardo Melero Guaza,José Manuel Carreira Abad,Santiago López Cuadrado,Pedro María Urrestarazu Elordi,Antonio Tomeo Palanques,Vicente Forés Bachero,Emilio Soriano Aladren,Augusto Lamo Castillo,Pedro María Urrestarazu Elordi,Ernesto De Burgos Núñez,Leonardo Soto Montesinos,Emilio Soriano Aladren,Santiago López Cuadrado,José Santana Páez,Vicente Forés Bachero,Santiago López Cuadrado,José María Fernández Quirós,Juan Senén Acebal Pezón,Victoriano Sánchez Arminio,José Luis Orrantia Capelastegui,Augusto Lamo Castillo,Antonio Tomeo Palanques,José María Fernández Quirós,Mariano Medina Iglesias,Ernesto De Burgos Núñez,Juan Senén Acebal Pezón,José Luis Orrantia Capelastegui,Ernesto De Burgos Núñez,,,,,,,,,,
1976-77,Burgos,Pablo Augusto Sánchez Ibáñez,Leonardo Soto Montesinos,Ricardo Melero Guaza,Emilio Carlos Guruceta Muro,Ernesto De Burgos Núñez,Pablo Augusto Sánchez Ibáñez,Emilio Soriano Aladren,José Navarrete Antiñolo,Leonardo Soto Montesinos,José Luis Olavarria González,Antonio Tomeo Palanques,Antonio Borrás del Barrio,José Luis García Carrión,Ricardo Melero Guaza,Leonardo Soto Montesinos,Juan Senén Acebal Pezón,José Luis Orrantia Capelastegui,Fernando Orellana Álvarez,Felipe Crespo Aurre,Juan María Sáiz Elizondo,Pablo Augusto Sánchez Ibáñez,José Navarrete Antiñolo,Victoriano Sánchez Arminio,Emilio Carlos Guruceta Muro,Leonardo Soto Montesinos,Vicente Forés Bachero,José María Fernández Quirós,Antonio Tomeo Palanques,Vicente Forés Bachero,Juan Senén Acebal Pezón,José Navarrete Antiñolo,Antonio Tomeo Palanques,Ángel Franco Martínez,Felipe Crespo Aurre,,,,,,,,,,
1976-77,Racing de Santander,Juan Senén Acebal Pezón,Ernesto De Burgos Núñez,José Santana Páez,Jesús Ausocúa Sanz,Ernesto De Burgos Núñez,José Luis García Carrión,Pedro María Urrestarazu Elordi,Emilio Carlos Guruceta Muro,Emilio Soriano Aladren,Antonio Sánchez Ríos,Ernesto De Burgos Núñez,Felipe Crespo Aurre,Juan Senén Acebal Pezón,Antonio Borrás del Barrio,Antonio Sánchez Ríos,Pablo Augusto Sánchez Ibáñez,Vicente Forés Bachero,Jesús Ausocúa Sanz,José Manuel Carreira Abad,José Santana Páez,Ernesto De Burgos Núñez,José Navarrete Antiñolo,Vicente Forés Bachero,Ernesto De Burgos Núñez,Emilio Soriano Aladren,Antonio Sánchez Ríos,Ángel Franco Martínez,Emilio Soriano Aladren,José Manuel Carreira Abad,Emilio Carlos Guruceta Muro,Jesús Ausocúa Sanz,Felipe Crespo Aurre,Emilio Soriano Aladren,José Santana Páez,,,,,,,,,,
1976-77,Real Zaragoza,Jesús Ausocúa Sanz,Juan María Sáiz Elizondo,Santiago López Cuadrado,Augusto Lamo Castillo,Victoriano Sánchez Arminio,José Luis García Carrión,Vicente Forés Bachero,Antonio Tomeo Palanques,Pedro María Urrestarazu Elordi,Ricardo Melero Guaza,Augusto Lamo Castillo,Vicente Forés Bachero,Ángel Franco Martínez,Ricardo Melero Guaza,José Luis Orrantia Capelastegui,Mariano Medina Iglesias,Santiago López Cuadrado,Ernesto De Burgos Núñez,Victoriano Sánchez Arminio,José María Fernández Quirós,Ángel Franco Martínez,Antonio Tomeo Palanques,Vicente Forés Bachero,Ángel Franco Martínez,Jaime Oliva Fortuny,Juan Senén Acebal Pezón,Jesús Ausocúa Sanz,José Navarrete Antiñolo,José María Fernández Quirós,Antonio Borrás del Barrio,José Navarrete Antiñolo,José Luis Olavarria González,Antonio Sánchez Ríos,Vicente Forés Bachero,,,,,,,,,,
1976-77,Celta de Vigo,José Luis Orrantia Capelastegui,Antonio Borrás del Barrio,Juan Senén Acebal Pezón,José Luis García Carrión,José Santana Páez,José Luis Orrantia Capelastegui,Leonardo Soto Montesinos,Emilio Carlos Guruceta Muro,José Luis García Carrión,Ángel Franco Martínez,Jaime Oliva Fortuny,Victoriano Sánchez Arminio,José Navarrete Antiñolo,Augusto Lamo Castillo,José Santana Páez,Juan Senén Acebal Pezón,Santiago López Cuadrado,José Antonio Balsa Ron,Jaime Oliva Fortuny,Antonio Borrás del Barrio,Antonio Sánchez Ríos,José Luis Olavarria González,Antonio Borrás del Barrio,Jesús Ausocúa Sanz,Emilio Soriano Aladren,Antonio Borrás del Barrio,José Luis Olavarria González,José Luis García Carrión,Augusto Lamo Castillo,José Luis García Carrión,Ernesto De Burgos Núñez,Jaime Oliva Fortuny,Ángel Franco Martínez,Vicente Forés Bachero,,,,,,,,,,
1976-77,CD Málaga,Felipe Crespo Aurre,Victoriano Sánchez Arminio,José Antonio Balsa Ron,Fernando Orellana Álvarez,Juan María Sáiz Elizondo,José Manuel Carreira Abad,Emilio Soriano Aladren,Antonio Tomeo Palanques,José Santana Páez,Ángel Franco Martínez,José Luis García Carrión,Leonardo Soto Montesinos,Santiago López Cuadrado,Jaime Oliva Fortuny,Jesús Ausocúa Sanz,Pablo Augusto Sánchez Ibáñez,Pedro María Urrestarazu Elordi,Antonio Borrás del Barrio,José Luis Orrantia Capelastegui,Augusto Lamo Castillo,Ricardo Melero Guaza,Santiago López Cuadrado,Pedro María Urrestarazu Elordi,Emilio Carlos Guruceta Muro,Jaime Oliva Fortuny,José Santana Páez,José Luis Olavarria González,Felipe Crespo Aurre,José Luis Orrantia Capelastegui,Victoriano Sánchez Arminio,José Luis Orrantia Capelastegui,Pablo Augusto Sánchez Ibáñez,Emilio Soriano Aladren,José Luis García Carrión,,,,,,,,,,
