Temporada,Equipo,J1,J2,J3,J4,J5,J6,J7,J8,J9,J10,J11,J12,J13,J14,J15,J16,J17,J18,J19,J20,J21,J22,J23,J24,J25,J26,J27,J28,J29,J30,J31,J32,J33,J34,J35,J36,J37,J38,J39,J40,J41,J42,J43,J44
1955-56,Cultural Leonesa,4,0,0,1,3,2,1,1,1,0,1,0,3,3,0,0,0,1,0,1,4,0,0,2,1,2,1,1,1,0,,,,,,,,,,,,,,
1955-56,Hércules,0,2,0,1,2,0,2,0,0,1,0,1,1,1,1,0,1,5,0,4,1,0,1,1,4,1,0,0,3,0,,,,,,,,,,,,,,
1956-57,Real Madrid,6,0,1,0,3,4,7,2,3,0,3,2,3,3,3,1,7,0,2,3,0,4,1,2,1,0,2,5,2,4,,,,,,,,,,,,,,
1956-57,Sevilla,1,3,1,3,3,2,2,1,3,2,5,1,5,0,2,3,0,2,1,2,1,3,3,2,2,2,3,1,4,1,,,,,,,,,,,,,,
1956-57,Barcelona,2,1,7,2,3,1,0,1,3,1,0,4,1,1,1,2,4,1,4,6,2,6,2,3,0,4,2,5,0,1,,,,,,,,,,,,,,
1956-57,Athletic Club,4,0,3,2,3,1,4,3,0,5,0,3,0,5,2,0,1,2,2,0,0,2,2,4,1,1,3,4,1,1,,,,,,,,,,,,,,
1956-57,Atlético de Madrid,4,0,3,3,2,2,1,1,2,8,1,2,3,1,1,6,4,2,1,1,2,2,0,6,1,1,1,1,3,0,,,,,,,,,,,,,,
1956-57,Osasuna,0,1,1,2,2,2,0,5,1,1,1,0,1,1,1,2,0,2,1,2,0,2,1,5,2,0,2,0,1,1,,,,,,,,,,,,,,
1956-57,Espanyol,1,0,0,2,0,2,2,0,4,1,3,1,3,1,1,3,2,2,0,2,2,0,1,2,0,0,2,0,2,0,,,,,,,,,,,,,,
1956-57,Valladolid,0,2,3,4,1,4,1,3,0,1,0,6,4,0,3,2,0,2,0,3,1,1,0,2,0,3,2,3,1,0,,,,,,,,,,,,,,
1956-57,Real Zaragoza,2,0,2,0,0,1,2,1,2,0,2,1,0,3,3,0,2,0,3,0,3,1,2,1,1,2,1,0,1,1,,,,,,,,,,,,,,
1956-57,Las Palmas,2,3,2,3,0,0,1,2,2,1,1,2,0,1,2,0,1,2,0,4,2,1,1,1,1,2,3,1,0,0,,,,,,,,,,,,,,
1956-57,Valencia,3,2,4,0,2,2,3,1,3,2,0,1,0,3,1,0,2,0,0,0,3,0,1,2,3,2,0,1,1,1,,,,,,,,,,,,,,
1956-57,Real Sociedad,1,2,2,0,2,0,3,0,2,1,0,1,3,1,0,2,0,2,2,0,2,0,2,1,2,3,0,3,1,1,,,,,,,,,,,,,,
1956-57,Celta de Vigo,0,3,2,0,3,1,1,0,4,3,3,1,2,1,0,5,0,3,0,0,1,1,1,0,1,0,0,0,2,1,,,,,,,,,,,,,,
1956-57,Jaén,0,2,1,1,0,2,1,0,0,2,0,3,1,2,1,0,1,4,2,3,1,2,0,2,0,0,0,2,2,2,,,,,,,,,,,,,,
1956-57,Deportivo de La Coruña,0,3,0,1,1,4,0,1,2,0,1,2,1,3,2,0,3,1,0,1,0,1,0,4,1,3,0,3,0,3,,,,,,,,,,,,,,
1956-57,Condal,0,0,2,3,3,1,0,0,1,0,2,0,1,0,1,0,3,0,2,1,5,1,4,2,1,0,3,0,1,0,,,,,,,,,,,,,,
1957-58,Real Madrid,3,2,6,2,3,2,0,2,0,6,1,2,1,0,1,0,4,2,2,2,3,2,2,4,2,5,4,5,1,2,,,,,,,,,,,,,,
1957-58,Atlético de Madrid,4,3,2,2,2,9,4,1,5,2,2,2,4,0,2,3,2,7,1,2,0,3,4,2,1,0,3,1,1,4,,,,,,,,,,,,,,
1957-58,Barcelona,3,1,7,6,0,1,2,3,2,3,0,2,1,3,4,2,1,2,0,0,2,3,1,7,1,1,1,5,1,4,,,,,,,,,,,,,,
1957-58,Valencia,3,1,0,2,0,2,2,3,0,2,2,3,2,3,1,4,1,4,1,1,3,1,3,2,1,2,2,3,0,2,,,,,,,,,,,,,,
1957-58,Osasuna,0,3,3,2,4,3,0,1,0,1,1,1,2,0,5,1,1,2,0,5,0,5,1,1,2,2,3,0,2,2,,,,,,,,,,,,,,
1957-58,Athletic Club,6,2,4,2,1,1,3,0,5,0,2,2,1,1,0,1,1,1,2,3,5,0,4,2,0,0,2,2,0,3,,,,,,,,,,,,,,
1957-58,Celta de Vigo,0,3,1,6,2,2,2,0,3,3,4,1,2,1,1,0,4,3,2,1,2,1,0,0,1,0,2,0,1,2,,,,,,,,,,,,,,
1957-58,Espanyol,2,3,1,3,1,2,2,1,0,1,2,0,2,0,1,1,0,2,4,1,2,0,2,1,2,2,2,1,5,2,,,,,,,,,,,,,,
1957-58,Real Sociedad,1,0,4,0,0,0,2,1,3,3,2,0,2,1,0,3,2,1,2,0,1,1,2,1,0,1,1,2,0,2,,,,,,,,,,,,,,
1957-58,Sevilla,1,0,0,3,1,3,0,0,1,2,3,1,1,1,0,1,0,3,0,1,2,4,3,2,1,1,2,2,4,2,,,,,,,,,,,,,,
1957-58,Las Palmas,5,0,0,1,1,0,0,0,1,2,0,0,1,4,0,1,1,0,2,2,3,1,0,2,0,0,1,2,1,3,,,,,,,,,,,,,,
1957-58,Sporting de Gijón,2,0,2,0,1,2,3,1,3,2,0,0,3,2,2,2,4,1,5,2,1,0,1,0,3,1,1,0,1,1,,,,,,,,,,,,,,
1957-58,Granada,0,0,1,1,0,4,1,1,1,1,0,4,2,1,0,2,0,3,1,1,1,1,2,2,2,1,0,0,1,1,,,,,,,,,,,,,,
1957-58,Real Zaragoza,1,0,1,3,0,2,2,0,2,0,3,1,1,0,3,1,1,2,3,1,1,0,2,1,3,0,1,1,2,1,,,,,,,,,,,,,,
1957-58,Valladolid,2,1,2,0,0,0,2,6,1,2,0,0,7,0,2,1,0,0,1,0,1,2,0,1,3,3,2,2,3,1,,,,,,,,,,,,,,
1957-58,Jaén,2,0,1,1,1,0,0,2,1,0,0,4,1,3,1,0,1,0,1,1,0,0,0,3,1,4,1,0,0,0,,,,,,,,,,,,,,
1958-59,Barcelona,6,1,3,2,3,3,4,1,2,2,4,1,5,5,4,2,4,4,4,2,5,0,4,1,6,5,3,2,1,7,,,,,,,,,,,,,,
1958-59,Real Madrid,2,5,4,8,3,3,0,5,2,3,0,2,3,0,0,10,0,3,2,4,2,1,1,4,1,6,3,8,1,3,,,,,,,,,,,,,,
1958-59,Athletic Club,3,3,0,3,0,1,2,2,1,3,2,3,4,0,9,9,8,7,0,1,1,0,0,1,0,2,0,1,4,2,,,,,,,,,,,,,,
1958-59,Valencia,0,4,1,4,2,0,1,1,1,0,2,2,0,1,3,1,2,1,5,0,3,0,2,0,1,1,3,3,2,1,,,,,,,,,,,,,,
1958-59,Atlético de Madrid,2,2,2,0,5,2,3,0,1,1,2,2,7,0,3,1,1,0,4,3,0,2,2,2,3,1,3,1,1,2,,,,,,,,,,,,,,
1958-59,Betis,2,4,4,0,2,1,2,0,2,7,1,3,3,1,1,0,2,0,3,2,5,1,1,0,2,2,1,2,0,0,,,,,,,,,,,,,,
1958-59,Espanyol,0,2,1,2,0,0,2,2,1,2,1,1,1,2,2,2,2,2,1,1,3,2,0,2,1,1,0,2,1,3,,,,,,,,,,,,,,
1958-59,Osasuna,2,1,2,0,4,0,1,3,1,2,0,1,0,2,0,0,1,2,1,1,4,2,0,3,1,3,3,0,2,2,,,,,,,,,,,,,,
1958-59,Real Zaragoza,1,1,4,2,1,0,2,0,2,0,1,2,1,2,3,0,1,1,2,1,1,2,2,0,1,5,0,2,1,6,,,,,,,,,,,,,,
1958-59,Real Sociedad,0,1,0,1,0,6,3,1,1,0,0,0,3,1,3,1,2,0,1,0,0,0,4,0,2,1,0,0,0,1,,,,,,,,,,,,,,
1958-59,Real Oviedo,0,2,1,1,1,0,1,0,0,3,1,0,0,0,2,2,1,2,1,1,1,1,1,0,2,1,1,0,4,1,,,,,,,,,,,,,,
1958-59,Sevilla,2,2,2,0,0,4,0,0,0,0,3,2,1,4,2,1,0,3,0,3,0,1,0,3,3,1,3,0,3,1,,,,,,,,,,,,,,
1958-59,Granada,1,4,0,1,0,1,1,0,1,0,1,0,6,0,1,0,1,1,0,1,0,1,4,0,1,0,0,1,2,1,,,,,,,,,,,,,,
1958-59,Las Palmas,1,1,4,2,0,2,5,1,0,3,3,0,1,1,1,1,2,0,1,3,0,0,1,2,4,0,1,0,1,2,,,,,,,,,,,,,,
1958-59,Sporting de Gijón,1,1,0,2,1,1,2,2,1,0,0,1,0,0,0,0,0,2,0,2,3,0,1,3,0,2,0,0,0,0,,,,,,,,,,,,,,
1958-59,Celta de Vigo,0,1,2,2,0,3,1,2,0,0,0,1,0,3,0,0,1,0,1,1,0,1,0,0,1,1,0,0,0,0,,,,,,,,,,,,,,
1959-60,Barcelona,4,1,6,1,5,0,8,5,0,3,0,6,0,1,1,1,2,3,2,3,3,8,4,5,0,3,3,2,1,5,,,,,,,,,,,,,,
1959-60,Real Madrid,7,1,4,2,3,5,7,3,1,1,2,1,6,3,2,0,2,1,2,3,11,2,3,1,8,1,1,4,4,1,,,,,,,,,,,,,,
1959-60,Athletic Club,1,4,2,4,1,4,2,2,2,2,5,4,5,0,6,4,2,3,3,1,0,2,0,3,4,1,4,1,2,0,,,,,,,,,,,,,,
1959-60,Sevilla,3,2,1,0,0,5,1,3,0,2,3,0,2,5,2,2,3,3,3,0,1,2,0,4,4,1,1,1,5,4,,,,,,,,,,,,,,
1959-60,Atlético de Madrid,3,3,0,0,1,0,3,3,4,0,0,1,2,5,3,3,0,4,1,2,0,3,2,6,1,3,1,0,4,1,,,,,,,,,,,,,,
1959-60,Real Oviedo,1,3,1,1,1,2,0,2,2,1,0,0,1,5,0,0,2,0,2,1,1,2,0,2,1,1,1,1,2,2,,,,,,,,,,,,,,
1959-60,Betis,1,2,2,1,1,1,2,1,1,1,3,0,0,2,3,1,2,2,2,1,1,3,3,1,1,0,0,1,3,0,,,,,,,,,,,,,,
1959-60,Espanyol,0,4,0,1,0,0,2,0,3,0,2,0,1,0,2,3,2,1,1,0,2,1,1,0,2,1,3,0,0,1,,,,,,,,,,,,,,
1959-60,Valencia,0,2,0,0,0,1,3,1,3,0,3,0,2,2,2,3,1,1,1,2,4,0,1,1,0,1,1,1,1,0,,,,,,,,,,,,,,
1959-60,Elche,1,2,0,1,2,1,2,2,0,5,0,0,2,1,3,1,0,2,0,3,2,1,0,1,1,0,1,3,3,1,,,,,,,,,,,,,,
1959-60,Real Zaragoza,1,6,0,2,2,3,1,0,1,0,1,1,2,0,3,4,1,4,1,2,0,1,6,1,2,3,0,0,1,0,,,,,,,,,,,,,,
1959-60,Granada,1,2,3,0,2,2,0,2,0,2,2,0,0,1,0,0,2,0,0,0,1,0,0,4,3,5,0,3,2,1,,,,,,,,,,,,,,
1959-60,Valladolid,2,3,1,1,0,0,3,1,5,3,2,3,0,3,0,0,2,1,5,3,3,1,1,0,0,4,0,0,0,1,,,,,,,,,,,,,,
1959-60,Real Sociedad,2,2,1,0,4,1,0,0,6,0,4,0,6,1,0,0,0,1,1,2,4,0,2,1,0,1,1,0,0,1,,,,,,,,,,,,,,
1959-60,Osasuna,1,4,0,4,1,1,0,0,0,1,1,1,1,4,1,1,1,2,1,2,1,1,0,2,1,2,1,1,4,2,,,,,,,,,,,,,,
1959-60,Las Palmas,0,1,2,1,0,0,0,2,0,0,1,0,0,2,0,0,1,2,0,0,0,0,2,4,1,1,1,2,1,0,,,,,,,,,,,,,,
1960-61,Real Madrid,0,3,4,2,1,1,3,3,5,1,7,5,2,5,4,3,4,8,2,2,2,5,2,3,3,0,3,1,4,1,,,,,,,,,,,,,,
1960-61,Atlético de Madrid,1,1,2,0,2,2,2,1,0,3,2,1,2,2,3,1,4,1,2,0,4,0,3,3,0,5,2,2,2,4,,,,,,,,,,,,,,
1960-61,Real Zaragoza,1,4,2,1,0,1,1,4,1,0,2,0,1,2,2,5,0,1,7,1,0,2,3,2,0,0,4,1,5,1,,,,,,,,,,,,,,
1960-61,Barcelona,2,2,3,2,0,6,1,4,2,2,1,3,1,4,0,2,0,2,0,2,2,3,2,1,1,8,2,0,1,3,,,,,,,,,,,,,,
1960-61,Valencia,0,1,6,2,0,1,2,2,0,2,4,0,1,1,0,3,1,3,3,0,3,0,3,1,1,0,3,2,0,1,,,,,,,,,,,,,,
1960-61,Athletic Club,0,0,4,1,0,0,3,1,2,0,2,0,4,3,1,2,4,2,0,3,3,1,0,1,1,0,1,1,0,2,,,,,,,,,,,,,,
1960-61,Betis,2,1,1,1,0,0,2,5,1,3,1,0,2,0,1,0,2,1,3,1,1,1,1,7,1,0,1,2,0,1,,,,,,,,,,,,,,
1960-61,Real Sociedad,1,1,2,0,2,2,0,1,3,2,2,3,1,1,2,0,0,1,3,1,3,0,0,0,1,0,0,2,0,3,,,,,,,,,,,,,,
1960-61,Mallorca,0,2,1,0,0,3,1,2,0,1,0,0,1,2,3,1,1,0,1,3,0,4,2,1,0,4,2,0,3,0,,,,,,,,,,,,,,
1960-61,Espanyol,3,0,3,0,5,0,4,1,1,1,2,1,1,0,0,0,3,2,1,1,1,3,1,0,2,0,1,1,5,3,,,,,,,,,,,,,,
1960-61,Sevilla,2,2,0,3,0,1,1,2,3,2,4,0,1,0,1,2,0,1,2,2,0,1,0,2,0,4,1,0,4,1,,,,,,,,,,,,,,
1960-61,Racing de Santander,2,1,3,0,3,0,1,1,1,5,0,3,2,0,0,3,5,1,1,0,0,0,2,2,0,1,1,2,1,1,,,,,,,,,,,,,,
1960-61,Real Oviedo,0,2,0,0,0,4,1,2,2,0,0,3,0,1,1,2,0,2,0,3,1,2,1,2,1,0,1,1,2,5,,,,,,,,,,,,,,
1960-61,Elche,2,1,3,1,2,0,2,1,1,1,2,2,2,2,0,0,1,0,2,0,3,3,3,1,2,0,1,4,2,4,,,,,,,,,,,,,,
1960-61,Valladolid,3,0,1,5,1,0,0,2,2,2,0,4,1,1,1,0,1,1,1,2,2,0,0,2,0,0,1,3,1,2,,,,,,,,,,,,,,
1960-61,Granada,0,1,1,2,0,2,2,1,4,0,1,0,1,0,0,2,2,1,1,0,0,0,2,0,1,2,0,1,5,0,,,,,,,,,,,,,,
1961-62,Real Madrid,3,2,2,1,2,2,3,2,0,2,3,3,2,2,2,0,6,1,1,1,3,0,1,4,1,2,1,2,0,4,,,,,,,,,,,,,,
1961-62,Barcelona,3,1,3,4,0,1,2,6,1,2,1,5,2,3,1,0,5,5,2,3,2,4,3,3,1,3,1,4,2,8,,,,,,,,,,,,,,
1961-62,Atlético de Madrid,0,1,1,5,3,1,0,2,1,1,1,1,2,1,3,5,1,4,0,1,2,1,5,0,4,0,1,1,1,1,,,,,,,,,,,,,,
1961-62,Real Zaragoza,3,3,6,0,6,1,4,1,3,5,2,6,3,3,0,1,1,1,3,0,3,0,2,2,2,4,1,3,0,1,,,,,,,,,,,,,,
1961-62,Athletic Club,0,1,3,2,5,0,2,0,1,0,3,3,0,0,2,0,5,2,3,1,0,1,1,1,4,1,3,5,2,1,,,,,,,,,,,,,,
1961-62,Sevilla,2,2,1,4,1,1,3,3,2,1,1,2,1,3,3,1,1,1,2,3,1,0,1,0,0,2,0,3,2,1,,,,,,,,,,,,,,
1961-62,Valencia,0,3,1,2,2,3,0,1,0,2,2,1,6,0,3,1,0,2,2,4,0,2,2,1,2,0,5,0,2,1,,,,,,,,,,,,,,
1961-62,Elche,1,5,1,1,0,6,1,1,0,3,2,0,4,2,2,0,1,1,1,6,0,2,2,2,3,1,1,1,1,1,,,,,,,,,,,,,,
1961-62,Betis,0,0,3,1,1,2,2,1,1,0,2,1,2,1,2,0,2,0,5,0,3,0,2,0,2,0,2,1,0,3,,,,,,,,,,,,,,
1961-62,Real Oviedo,0,0,1,0,1,0,0,1,1,1,4,1,2,1,0,1,1,1,2,1,1,1,0,1,0,1,0,2,1,1,,,,,,,,,,,,,,
1961-62,Mallorca,1,2,2,0,0,1,3,0,3,0,3,0,0,0,2,1,1,1,1,1,3,0,0,0,1,2,1,0,1,0,,,,,,,,,,,,,,
1961-62,Osasuna,2,0,3,0,3,3,1,1,3,0,1,3,2,1,3,0,4,2,5,2,2,0,0,1,0,2,5,0,4,1,,,,,,,,,,,,,,
1961-62,Espanyol,2,2,0,2,2,2,3,1,2,0,0,1,1,0,2,3,0,5,3,2,0,3,0,1,1,2,1,0,1,3,,,,,,,,,,,,,,
1961-62,Racing de Santander,1,0,1,3,0,1,2,4,0,3,1,2,1,0,1,2,0,2,1,1,1,1,0,1,1,3,0,1,1,0,,,,,,,,,,,,,,
1961-62,Real Sociedad,1,2,3,0,3,2,1,1,2,0,0,1,2,3,0,0,0,0,0,1,0,6,1,0,0,1,1,2,0,4,,,,,,,,,,,,,,
1961-62,Tenerife,4,0,1,3,0,0,0,2,1,1,1,1,0,3,1,1,0,2,1,1,0,0,1,4,0,0,0,1,1,3,,,,,,,,,,,,,,
1962-63,Real Madrid,5,2,2,4,6,2,2,1,2,1,4,1,5,2,3,3,3,5,5,2,4,1,1,5,4,0,1,1,5,1,,,,,,,,,,,,,,
1962-63,Atlético de Madrid,5,4,1,2,1,3,0,2,0,1,0,5,1,5,0,0,2,3,1,2,4,6,0,3,3,4,1,1,1,0,,,,,,,,,,,,,,
1962-63,Real Oviedo,0,2,3,2,1,4,1,3,3,6,0,1,2,3,3,1,0,1,0,1,1,0,1,2,1,4,1,0,5,0,,,,,,,,,,,,,,
1962-63,Valladolid,0,2,0,2,2,4,1,2,3,3,2,3,3,2,2,6,1,2,0,1,1,1,1,0,0,0,1,2,2,2,,,,,,,,,,,,,,
1962-63,Real Zaragoza,5,1,2,1,2,1,2,6,2,2,2,2,1,1,1,0,1,1,1,2,0,3,1,2,0,1,0,4,1,6,,,,,,,,,,,,,,
1962-63,Barcelona,3,1,0,5,4,1,2,1,1,0,0,1,2,1,1,0,1,1,0,7,4,0,2,3,0,2,0,2,0,0,,,,,,,,,,,,,,
1962-63,Valencia,1,2,0,4,2,2,0,2,1,2,0,5,0,0,1,3,0,0,1,7,1,5,0,0,2,2,0,5,0,1,,,,,,,,,,,,,,
1962-63,Elche,0,2,1,0,1,1,6,3,2,1,2,2,2,0,0,2,1,1,3,0,0,0,1,2,2,2,8,1,2,0,,,,,,,,,,,,,,
1962-63,Betis,2,0,0,3,2,3,2,0,1,1,1,2,2,0,4,0,1,1,2,0,2,0,2,0,2,0,2,2,3,1,,,,,,,,,,,,,,
1962-63,Athletic Club,2,0,2,1,3,0,2,0,0,2,2,0,1,0,2,0,3,1,3,1,2,1,0,2,3,0,5,1,2,0,,,,,,,,,,,,,,
1962-63,Sevilla,0,2,4,3,0,2,0,2,1,1,0,2,1,2,0,3,0,3,0,2,0,1,1,0,0,2,1,3,1,3,,,,,,,,,,,,,,
1962-63,Córdoba,1,0,1,1,1,3,0,3,0,1,0,1,1,3,1,0,4,1,0,0,1,3,0,1,1,1,0,1,0,5,,,,,,,,,,,,,,
1962-63,Mallorca,5,2,0,0,0,1,4,1,2,1,0,1,1,5,1,1,0,0,3,2,1,1,2,2,0,3,3,1,2,2,,,,,,,,,,,,,,
1962-63,Deportivo de La Coruña,1,1,1,2,0,0,2,0,3,1,1,0,0,0,0,2,1,1,1,1,3,1,1,0,1,1,2,3,1,2,,,,,,,,,,,,,,
1962-63,Osasuna,3,1,2,1,0,0,1,0,1,4,2,3,0,3,0,1,4,1,0,1,1,0,3,1,0,1,1,1,0,3,,,,,,,,,,,,,,
1962-63,CD Málaga,0,2,1,0,0,1,4,0,1,0,1,0,1,1,2,2,0,1,0,0,2,2,1,0,0,1,1,0,1,0,,,,,,,,,,,,,,
1963-64,Real Madrid,3,0,3,5,0,1,4,3,3,5,2,4,0,3,2,3,1,2,1,1,0,2,0,1,4,3,2,1,1,1,,,,,,,,,,,,,,
1963-64,Barcelona,2,3,5,3,0,2,6,5,2,0,3,0,3,2,4,4,2,4,0,3,0,1,6,2,1,0,1,2,5,3,,,,,,,,,,,,,,
1963-64,Betis,3,1,1,2,0,1,1,1,2,2,0,3,0,2,1,1,3,1,1,1,1,0,4,0,2,3,3,4,1,2,,,,,,,,,,,,,,
1963-64,Real Zaragoza,1,3,2,3,2,0,4,0,0,0,3,1,2,1,5,3,0,0,4,3,0,1,3,3,0,1,4,0,3,0,,,,,,,,,,,,,,
1963-64,Elche,2,2,0,1,0,2,1,3,1,1,0,2,1,2,2,2,0,2,0,1,0,2,2,1,2,0,0,2,0,1,,,,,,,,,,,,,,
1963-64,Valencia,0,0,5,4,2,1,1,0,2,0,2,3,0,2,1,0,4,0,3,1,1,0,1,4,1,6,1,3,1,4,,,,,,,,,,,,,,
1963-64,Atlético de Madrid,1,3,0,1,1,1,0,0,1,1,5,0,0,1,3,2,3,0,1,0,4,1,2,0,0,1,2,2,0,1,,,,,,,,,,,,,,
1963-64,Athletic Club,1,2,0,1,1,3,0,0,2,2,2,0,1,1,3,2,0,5,1,3,0,1,0,1,1,3,1,0,4,2,,,,,,,,,,,,,,
1963-64,Sevilla,1,3,0,2,1,1,0,2,2,0,1,1,1,0,2,3,1,3,1,0,0,1,2,1,1,0,1,1,1,0,,,,,,,,,,,,,,
1963-64,Levante,4,0,3,3,0,2,4,4,0,1,3,0,0,0,1,3,0,1,1,3,0,1,2,2,1,0,2,2,0,0,,,,,,,,,,,,,,
1963-64,Córdoba,2,0,2,2,0,3,0,1,1,2,1,0,1,2,0,1,2,1,0,0,0,1,0,1,1,1,2,0,1,4,,,,,,,,,,,,,,
1963-64,Murcia,2,2,1,2,1,1,2,1,0,1,1,1,2,1,2,1,2,1,3,0,1,1,2,1,1,1,2,2,2,1,,,,,,,,,,,,,,
1963-64,Espanyol,4,1,4,0,1,0,0,1,1,0,0,0,0,2,0,1,3,2,1,0,2,2,0,1,2,2,0,3,0,1,,,,,,,,,,,,,,
1963-64,Real Oviedo,1,2,0,1,1,0,1,2,1,1,0,2,2,1,0,1,0,1,0,0,0,1,1,1,2,2,1,1,1,0,,,,,,,,,,,,,,
1963-64,Pontevedra,1,1,0,1,4,1,0,1,2,0,2,1,1,2,2,2,0,0,1,0,2,0,1,3,0,0,0,1,1,0,,,,,,,,,,,,,,
1963-64,Valladolid,2,1,0,0,0,1,2,0,3,0,3,1,0,1,1,0,0,1,0,0,2,0,2,1,0,0,2,2,0,2,,,,,,,,,,,,,,
1964-65,Real Madrid,2,6,6,1,3,0,1,1,4,1,2,2,4,1,4,1,1,0,3,1,3,0,6,2,0,2,4,1,1,1,,,,,,,,,,,,,,
1964-65,Atlético de Madrid,2,3,3,1,5,3,1,3,0,0,0,2,3,2,1,1,3,2,1,2,1,4,0,3,1,3,0,5,1,2,,,,,,,,,,,,,,
1964-65,Real Zaragoza,2,5,1,4,1,1,1,4,1,2,0,0,2,0,3,4,2,3,1,1,2,1,1,5,0,4,3,1,2,3,,,,,,,,,,,,,,
1964-65,Valencia,1,2,2,3,2,0,0,5,1,2,3,1,2,1,1,2,1,2,1,3,0,2,3,8,2,2,2,0,3,2,,,,,,,,,,,,,,
1964-65,Córdoba,4,2,1,0,2,0,1,0,1,1,0,0,0,0,1,1,4,1,0,1,1,1,2,1,1,0,6,1,3,0,,,,,,,,,,,,,,
1964-65,Barcelona,1,2,2,8,1,4,1,1,1,4,0,5,4,2,1,4,2,2,2,4,0,4,0,1,0,1,0,2,0,0,,,,,,,,,,,,,,
1964-65,Athletic Club,2,0,3,1,1,0,2,2,1,2,1,1,1,1,0,0,3,0,3,2,0,0,0,1,1,3,2,2,0,1,,,,,,,,,,,,,,
1964-65,Elche,1,0,0,1,0,2,2,0,3,2,2,0,3,0,4,1,0,2,0,2,0,3,1,1,3,1,1,1,2,0,,,,,,,,,,,,,,
1964-65,Las Palmas,2,0,2,1,0,0,0,3,2,3,3,0,2,2,0,0,1,1,0,2,2,1,0,1,1,1,1,4,0,1,,,,,,,,,,,,,,
1964-65,Sevilla,2,1,1,1,2,0,2,1,2,1,5,0,1,1,0,0,1,3,1,0,4,3,0,0,0,2,1,1,2,0,,,,,,,,,,,,,,
1964-65,Espanyol,1,1,1,1,1,0,3,0,1,4,1,0,3,0,1,0,2,1,5,1,4,1,0,0,2,0,2,1,0,0,,,,,,,,,,,,,,
1964-65,Betis,1,4,1,1,0,2,0,3,0,2,2,0,1,2,2,1,0,2,1,1,2,0,1,0,0,0,0,2,2,0,,,,,,,,,,,,,,
1964-65,Murcia,1,1,1,1,1,0,0,1,2,1,0,1,0,4,1,2,1,2,0,0,2,1,2,1,0,1,1,0,0,0,,,,,,,,,,,,,,
1964-65,Levante,0,0,0,0,5,0,2,1,2,2,2,2,1,2,2,0,2,1,3,2,0,0,1,0,1,3,1,0,0,2,,,,,,,,,,,,,,
1964-65,Real Oviedo,0,1,0,3,0,1,0,0,0,0,1,0,0,1,1,2,0,2,1,0,0,1,2,1,2,0,2,1,0,0,,,,,,,,,,,,,,
1964-65,Deportivo de La Coruña,0,0,1,0,1,2,0,1,1,1,0,2,0,1,0,1,1,0,0,0,0,1,0,4,0,0,0,0,0,1,,,,,,,,,,,,,,
1965-66,Atlético de Madrid,2,3,1,1,2,1,4,1,1,3,0,2,1,1,5,0,0,6,1,1,1,0,0,3,2,4,2,2,2,2,,,,,,,,,,,,,,
1965-66,Real Madrid,1,2,1,0,2,1,0,3,2,1,1,0,3,1,5,1,2,3,2,2,3,1,2,0,4,0,2,2,1,5,,,,,,,,,,,,,,
1965-66,Barcelona,3,3,4,0,1,0,1,1,0,0,3,0,1,3,3,2,5,0,3,2,3,1,4,0,0,1,4,0,2,1,,,,,,,,,,,,,,
1965-66,Real Zaragoza,2,1,1,6,1,1,0,2,1,4,1,4,1,2,1,1,1,3,1,2,1,3,0,0,0,1,0,2,0,4,,,,,,,,,,,,,,
1965-66,Athletic Club,6,0,1,0,0,4,2,0,1,0,1,2,0,4,2,0,2,1,3,0,3,2,2,0,1,1,0,1,1,3,,,,,,,,,,,,,,
1965-66,Elche,2,0,3,1,1,1,1,0,1,1,2,0,1,2,2,0,0,3,3,0,0,0,0,1,0,3,4,1,1,2,,,,,,,,,,,,,,
1965-66,Pontevedra,0,3,0,2,3,2,0,1,2,2,1,0,1,0,2,3,0,1,0,2,0,0,1,0,1,0,3,0,1,0,,,,,,,,,,,,,,
1965-66,Sevilla,1,0,1,0,1,1,0,0,0,2,0,3,2,1,1,1,2,1,0,0,2,0,1,0,0,1,1,2,2,1,,,,,,,,,,,,,,
1965-66,Valencia,1,1,0,3,2,4,1,6,0,2,1,2,2,0,1,0,1,1,1,0,0,0,1,4,4,0,1,0,0,1,,,,,,,,,,,,,,
1965-66,Las Palmas,1,1,2,1,1,0,1,0,0,0,1,1,1,1,2,1,0,1,0,1,4,1,0,2,0,1,5,1,0,2,,,,,,,,,,,,,,
1965-66,Córdoba,0,0,3,1,1,0,1,3,4,0,0,1,0,0,2,1,1,1,2,1,1,2,1,3,1,1,1,0,2,0,,,,,,,,,,,,,,
1965-66,Espanyol,1,1,0,1,0,3,0,1,0,2,1,2,1,1,2,1,0,0,2,3,1,1,2,1,0,1,0,2,1,0,,,,,,,,,,,,,,
1965-66,CD Málaga,0,0,1,0,0,1,0,1,1,2,0,1,2,2,0,0,2,0,1,2,0,2,0,0,1,0,0,2,2,1,,,,,,,,,,,,,,
1965-66,Sabadell,0,1,1,0,4,1,0,0,0,1,3,0,2,0,1,1,0,1,1,1,1,1,2,0,2,0,3,0,3,0,,,,,,,,,,,,,,
1965-66,Mallorca,1,4,0,2,0,1,2,0,3,0,4,1,2,0,2,1,0,0,4,1,2,0,0,1,0,2,2,1,3,1,,,,,,,,,,,,,,
